Datetime,Temp. del Agua,Temp. del aire (2.5m)
2023-10-17 11:10:00,5.3,11.1
2023-10-17 11:20:00,5.3,10.6
2023-10-17 11:30:00,5.3,11
2023-10-17 11:40:00,5.2,10.2
2023-10-17 11:50:00,5.2,11.3
2023-10-17 12:00:00,5.2,13
2023-10-17 12:10:00,5.2,13
2023-10-17 12:20:00,5.3,13.4
2023-10-17 12:30:00,5.3,13.5
2023-10-17 12:40:00,5.4,13.5
2023-10-17 12:50:00,5.4,13.2
2023-10-17 13:00:00,5.4,13.3
2023-10-17 13:10:00,5.4,13.5
2023-10-17 13:20:00,5.4,13.4
2023-10-17 13:30:00,5.3,13.6
2023-10-17 13:40:00,5.3,13.8
2023-10-17 13:50:00,5.4,14.4
2023-10-17 14:00:00,5.4,15.6
2023-10-17 14:10:00,5.4,16
2023-10-17 14:20:00,5.4,15.3
2023-10-17 14:30:00,5.4,14.6
2023-10-17 14:40:00,5.4,15.1
2023-10-17 14:50:00,5.4,15
2023-10-17 15:00:00,5.4,15.2
2023-10-17 15:10:00,5.4,14.9
2023-10-17 15:20:00,5.4,14.7
2023-10-17 15:30:00,5.4,14.5
2023-10-17 15:40:00,5.4,14.1
2023-10-17 15:50:00,5.4,14.2
2023-10-17 16:00:00,5.4,14.1
2023-10-17 16:10:00,5.4,14
2023-10-17 16:20:00,5.3,13.8
2023-10-17 16:30:00,5.4,13.5
2023-10-17 16:40:00,5.3,13.4
2023-10-17 16:50:00,5.3,13
2023-10-17 17:00:00,5.3,13
2023-10-17 17:10:00,5.3,12.7
2023-10-17 17:20:00,5.2,12.6
2023-10-17 17:30:00,5.2,12.6
2023-10-17 17:40:00,5.2,12.6
2023-10-17 17:50:00,5.2,12.5
2023-10-17 18:00:00,5.3,12.5
2023-10-17 18:10:00,5.3,12.4
2023-10-17 18:20:00,5.3,12.3
2023-10-17 18:30:00,5.4,12.3
2023-10-17 18:40:00,5.4,12.2
2023-10-17 18:50:00,5.3,12.2
2023-10-17 19:00:00,5.3,12.1
2023-10-17 19:10:00,5.3,12.2
2023-10-17 19:20:00,5.3,12.3
2023-10-17 19:30:00,5.4,12.3
2023-10-17 19:40:00,5.4,12.1
2023-10-17 19:50:00,5.4,12
2023-10-17 20:00:00,5.4,11.8
2023-10-17 20:10:00,5.3,11.8
2023-10-17 20:20:00,5.3,11.8
2023-10-17 20:30:00,5.4,11.8
2023-10-17 20:40:00,5.4,11.9
2023-10-17 20:50:00,5.4,11.8
2023-10-17 21:00:00,5.4,11.8
2023-10-17 21:10:00,5.4,12
2023-10-17 21:20:00,5.4,12
2023-10-17 21:30:00,5.4,12.1
2023-10-17 21:40:00,5.4,12.4
2023-10-17 21:50:00,5.4,12.4
2023-10-17 22:00:00,5.4,12.6
2023-10-17 22:10:00,5.4,12.6
2023-10-17 22:20:00,5.4,12.5
2023-10-17 22:30:00,5.4,12.4
2023-10-17 22:40:00,5.4,12.2
2023-10-17 22:50:00,5.4,12.1
2023-10-17 23:00:00,5.4,12
2023-10-17 23:10:00,5.4,12
2023-10-17 23:20:00,5.4,11.9
2023-10-17 23:30:00,5.4,12
2023-10-17 23:40:00,5.4,11.9
2023-10-17 23:50:00,5.3,11.8
2023-10-18 0:00:00,5.3,12
2023-10-18 0:10:00,5.3,12
2023-10-18 0:20:00,5.3,12
2023-10-18 0:30:00,5.3,12
2023-10-18 0:40:00,5.3,11.9
2023-10-18 0:50:00,5.3,12
2023-10-18 1:00:00,5.3,12
2023-10-18 1:10:00,5.3,12
2023-10-18 1:20:00,5.3,12
2023-10-18 1:30:00,5.3,12
2023-10-18 1:40:00,5.3,11.9
2023-10-18 1:50:00,5.3,11.7
2023-10-18 2:00:00,5.3,11.8
2023-10-18 2:10:00,5.3,11.9
2023-10-18 2:20:00,5.3,11.8
2023-10-18 2:30:00,5.3,12.1
2023-10-18 2:40:00,5.3,12.1
2023-10-18 2:50:00,5.3,11.9
2023-10-18 3:00:00,5.3,12
2023-10-18 3:10:00,5.2,12
2023-10-18 3:20:00,5.2,11.9
2023-10-18 3:30:00,5.2,11.9
2023-10-18 3:40:00,5.2,11.8
2023-10-18 3:50:00,5.3,11.7
2023-10-18 4:00:00,5.3,11.8
2023-10-18 4:10:00,5.3,11.5
2023-10-18 4:20:00,5.3,11.5
2023-10-18 4:30:00,5.3,11.5
2023-10-18 4:40:00,5.3,11.5
2023-10-18 4:50:00,5.3,11.5
2023-10-18 5:00:00,5.3,11.5
2023-10-18 5:10:00,5.3,11.5
2023-10-18 5:20:00,5.3,11.4
2023-10-18 5:30:00,5.3,11.4
2023-10-18 5:40:00,5.3,11.5
2023-10-18 5:50:00,5.3,11.6
2023-10-18 6:00:00,5.3,11.5
2023-10-18 6:10:00,5.3,11.5
2023-10-18 6:20:00,5.2,11.6
2023-10-18 6:30:00,5.3,11.5
2023-10-18 6:40:00,5.3,11.5
2023-10-18 6:50:00,5.3,11.6
2023-10-18 7:00:00,5.3,11.7
2023-10-18 7:10:00,5.3,11.7
2023-10-18 7:20:00,5.3,11.8
2023-10-18 7:30:00,5.3,11.9
2023-10-18 7:40:00,5.3,11.9
2023-10-18 7:50:00,5.3,11.9
2023-10-18 8:00:00,5.3,12
2023-10-18 8:10:00,5.3,12
2023-10-18 8:20:00,5.3,12.1
2023-10-18 8:30:00,5.3,12.3
2023-10-18 8:40:00,5.3,12.5
2023-10-18 8:50:00,5.3,13
2023-10-18 9:00:00,5.3,14.1
2023-10-18 9:10:00,5.3,14.2
2023-10-18 9:20:00,5.3,14.4
2023-10-18 9:30:00,5.3,14.8
2023-10-18 9:40:00,5.3,14.7
2023-10-18 9:50:00,5.4,14.9
2023-10-18 10:00:00,5.4,14.6
2023-10-18 10:10:00,5.4,14.7
2023-10-18 10:20:00,5.4,14.9
2023-10-18 10:30:00,5.4,14.8
2023-10-18 10:40:00,5.4,15
2023-10-18 10:50:00,5.4,14.9
2023-10-18 11:00:00,5.4,15.1
2023-10-18 11:10:00,5.4,15.1
2023-10-18 11:20:00,5.4,15.1
2023-10-18 11:30:00,5.4,15.2
2023-10-18 11:40:00,5.4,15.2
2023-10-18 11:50:00,5.5,15.3
2023-10-18 12:00:00,5.5,15.2
2023-10-18 12:10:00,5.5,15.6
2023-10-18 12:20:00,5.5,15.4
2023-10-18 12:30:00,5.5,16
2023-10-18 12:40:00,5.5,15.5
2023-10-18 12:50:00,5.5,15.8
2023-10-18 13:00:00,5.5,15.8
2023-10-18 13:10:00,5.5,15.6
2023-10-18 13:20:00,5.5,15.8
2023-10-18 13:30:00,5.6,15.6
2023-10-18 13:40:00,5.6,15.6
2023-10-18 13:50:00,5.6,15.6
2023-10-18 14:00:00,5.6,16.1
2023-10-18 14:10:00,5.6,16.3
2023-10-18 14:20:00,5.6,16.2
2023-10-18 14:30:00,5.6,16.8
2023-10-18 14:40:00,5.6,16.7
2023-10-18 14:50:00,5.6,16.1
2023-10-18 15:00:00,5.5,16.4
2023-10-18 15:10:00,5.5,16.2
2023-10-18 15:20:00,5.6,16.7
2023-10-18 15:30:00,5.6,16.4
2023-10-18 15:40:00,5.6,16.1
2023-10-18 15:50:00,5.6,16.3
2023-10-18 16:00:00,5.6,16.2
2023-10-18 16:10:00,5.6,15.8
2023-10-18 16:20:00,5.6,16.2
2023-10-18 16:30:00,5.6,15.3
2023-10-18 16:40:00,5.7,14.8
2023-10-18 16:50:00,5.7,14.8
2023-10-18 17:00:00,5.7,15.1
2023-10-18 17:10:00,5.7,14.9
2023-10-18 17:20:00,5.7,14.9
2023-10-18 17:30:00,5.7,15.1
2023-10-18 17:40:00,5.7,14.7
2023-10-18 17:50:00,5.7,14.2
2023-10-18 18:00:00,5.7,14.3
2023-10-18 18:10:00,5.8,14.2
2023-10-18 18:20:00,5.8,14.2
2023-10-18 18:30:00,5.8,14.2
2023-10-18 18:40:00,5.7,14.1
2023-10-18 18:50:00,5.7,14.1
2023-10-18 19:00:00,5.7,14
2023-10-18 19:10:00,5.7,13.8
2023-10-18 19:20:00,5.7,13.7
2023-10-18 19:30:00,5.7,13.5
2023-10-18 19:40:00,5.7,13.3
2023-10-18 19:50:00,5.7,13.5
2023-10-18 20:00:00,5.7,13.5
2023-10-18 20:10:00,5.7,13.5
2023-10-18 20:20:00,5.7,13.4
2023-10-18 20:30:00,5.7,13
2023-10-18 20:40:00,5.7,13
2023-10-18 20:50:00,5.7,12.9
2023-10-18 21:00:00,5.7,13
2023-10-18 21:10:00,5.7,12.7
2023-10-18 21:20:00,5.7,12.5
2023-10-18 21:30:00,5.7,12.8
2023-10-18 21:40:00,5.7,12.7
2023-10-18 21:50:00,5.7,12.5
2023-10-18 22:00:00,5.7,12.8
2023-10-18 22:10:00,5.7,12.9
2023-10-18 22:20:00,5.7,12.3
2023-10-18 22:30:00,5.7,11.8
2023-10-18 22:40:00,5.7,11.9
2023-10-18 22:50:00,5.7,12
2023-10-18 23:00:00,5.7,12.3
2023-10-18 23:10:00,5.7,12.4
2023-10-18 23:20:00,5.7,12.4
2023-10-18 23:30:00,5.7,12.2
2023-10-18 23:40:00,5.7,12.5
2023-10-18 23:50:00,5.7,12.5
2023-10-19 0:00:00,5.7,12.5
2023-10-19 0:10:00,5.7,12.5
2023-10-19 0:20:00,5.7,12.7
2023-10-19 0:30:00,5.7,12.8
2023-10-19 0:40:00,5.7,12.9
2023-10-19 0:50:00,5.7,13
2023-10-19 1:00:00,5.7,13.1
2023-10-19 1:10:00,5.7,13.2
2023-10-19 1:20:00,5.6,13.2
2023-10-19 1:30:00,5.7,13
2023-10-19 1:40:00,5.7,12.9
2023-10-19 1:50:00,5.7,12.9
2023-10-19 2:00:00,5.6,12.9
2023-10-19 2:10:00,5.6,13
2023-10-19 2:20:00,5.6,13
2023-10-19 2:30:00,5.6,12.7
2023-10-19 2:40:00,5.6,12.7
2023-10-19 2:50:00,5.6,12.5
2023-10-19 3:00:00,5.6,12.5
2023-10-19 3:10:00,5.6,12.4
2023-10-19 3:20:00,5.6,11.4
2023-10-19 3:30:00,5.6,10.4
2023-10-19 3:40:00,5.6,9.8
2023-10-19 3:50:00,5.6,8.8
2023-10-19 4:00:00,5.6,8.3
2023-10-19 4:10:00,5.6,7.9
2023-10-19 4:20:00,5.6,7.7
2023-10-19 4:30:00,5.6,7.5
2023-10-19 4:40:00,5.6,7.5
2023-10-19 4:50:00,5.6,7.5
2023-10-19 5:00:00,5.5,7.7
2023-10-19 5:10:00,5.5,7.7
2023-10-19 5:20:00,5.5,7.8
2023-10-19 5:30:00,5.5,7.8
2023-10-19 5:40:00,5.5,7.4
2023-10-19 5:50:00,5.6,7.5
2023-10-19 6:00:00,5.6,7.2
2023-10-19 6:10:00,5.6,6.9
2023-10-19 6:20:00,5.6,6.8
2023-10-19 6:30:00,5.6,6.9
2023-10-19 6:40:00,5.6,7.1
2023-10-19 6:50:00,5.5,8.5
2023-10-19 7:00:00,5.5,8.8
2023-10-19 7:10:00,5.6,9.8
2023-10-19 7:20:00,5.6,11.3
2023-10-19 7:30:00,5.6,11.6
2023-10-19 7:40:00,5.6,11.1
2023-10-19 7:50:00,5.6,11.4
2023-10-19 8:00:00,5.6,12.5
2023-10-19 8:10:00,5.6,13.3
2023-10-19 8:20:00,5.6,13.1
2023-10-19 8:30:00,5.6,12.8
2023-10-19 8:40:00,5.6,12.5
2023-10-19 8:50:00,5.6,11.8
2023-10-19 9:00:00,5.6,11.3
2023-10-19 9:10:00,5.6,11.7
2023-10-19 9:20:00,5.6,11.6
2023-10-19 9:30:00,5.6,11.2
2023-10-19 9:40:00,5.6,11.4
2023-10-19 9:50:00,5.6,10.4
2023-10-19 10:00:00,5.6,10.9
2023-10-19 10:10:00,5.6,10.4
2023-10-19 10:20:00,5.6,9.8
2023-10-19 10:30:00,5.6,9.3
2023-10-19 10:40:00,5.6,9.5
2023-10-19 10:50:00,5.6,9.4
2023-10-19 11:00:00,5.6,9.6
2023-10-19 11:10:00,5.6,10
2023-10-19 11:20:00,5.6,10.2
2023-10-19 11:30:00,5.6,10.1
2023-10-19 11:40:00,5.6,10.2
2023-10-19 11:50:00,5.6,10.1
2023-10-19 12:00:00,5.6,11
2023-10-19 12:10:00,5.6,10.4
2023-10-19 12:20:00,5.7,10.3
2023-10-19 12:30:00,5.7,10
2023-10-19 12:40:00,5.7,9.4
2023-10-19 12:50:00,5.7,9.1
2023-10-19 13:00:00,5.7,8.8
2023-10-19 13:10:00,5.6,8.7
2023-10-19 13:20:00,5.6,8.6
2023-10-19 13:30:00,5.6,9.3
2023-10-19 13:40:00,5.6,9.8
2023-10-19 13:50:00,5.7,9.7
2023-10-19 14:00:00,5.7,10.2
2023-10-19 14:10:00,5.7,10.1
2023-10-19 14:20:00,5.7,9.5
2023-10-19 14:30:00,5.7,9.4
2023-10-19 14:40:00,5.8,9.4
2023-10-19 14:50:00,5.8,9.1
2023-10-19 15:00:00,5.7,8.4
2023-10-19 15:10:00,5.7,7.9
2023-10-19 15:20:00,5.7,8
2023-10-19 15:30:00,5.7,8.1
2023-10-19 15:40:00,5.7,8.7
2023-10-19 15:50:00,5.7,8
2023-10-19 16:00:00,5.7,8.8
2023-10-19 16:10:00,5.7,8.8
2023-10-19 16:20:00,5.7,9.8
2023-10-19 16:30:00,5.8,10.1
2023-10-19 16:40:00,5.7,9.1
2023-10-19 16:50:00,5.7,8.3
2023-10-19 17:00:00,5.6,7.9
2023-10-19 17:10:00,5.6,8.1
2023-10-19 17:20:00,5.6,7.9
2023-10-19 17:30:00,5.6,8.1
2023-10-19 17:40:00,5.6,8.1
2023-10-19 17:50:00,5.6,7.8
2023-10-19 18:00:00,5.6,7.9
2023-10-19 18:10:00,5.6,7.5
2023-10-19 18:20:00,5.6,7.4
2023-10-19 18:30:00,5.6,7.3
2023-10-19 18:40:00,5.6,7.3
2023-10-19 18:50:00,5.6,7.3
2023-10-19 19:00:00,5.5,7.3
2023-10-19 19:10:00,5.5,7.2
2023-10-19 19:20:00,5.5,7.1
2023-10-19 19:30:00,5.5,7
2023-10-19 19:40:00,5.5,7
2023-10-19 19:50:00,5.5,6.9
2023-10-19 20:00:00,5.5,6.7
2023-10-19 20:10:00,5.4,6.7
2023-10-19 20:20:00,5.4,6.3
2023-10-19 20:30:00,5.4,6.3
2023-10-19 20:40:00,5.4,6.1
2023-10-19 20:50:00,5.4,6.2
2023-10-19 21:00:00,5.4,6.3
2023-10-19 21:10:00,5.4,6.4
2023-10-19 21:20:00,5.4,6.3
2023-10-19 21:30:00,5.4,6.5
2023-10-19 21:40:00,5.5,6.8
2023-10-19 21:50:00,5.5,6.8
2023-10-19 22:00:00,5.4,6.7
2023-10-19 22:10:00,5.4,6.7
2023-10-19 22:20:00,5.4,6.6
2023-10-19 22:30:00,5.4,6.6
2023-10-19 22:40:00,5.4,6.5
2023-10-19 22:50:00,5.4,6.5
2023-10-19 23:00:00,5.5,6.4
2023-10-19 23:10:00,5.5,6.4
2023-10-19 23:20:00,5.5,6.4
2023-10-19 23:30:00,5.5,6.4
2023-10-19 23:40:00,5.5,6.5
2023-10-19 23:50:00,5.5,6.2
2023-10-20 0:00:00,5.5,6.1
2023-10-20 0:10:00,5.5,5.6
2023-10-20 0:20:00,5.5,5.7
2023-10-20 0:30:00,5.5,5.7
2023-10-20 0:40:00,5.5,5.6
2023-10-20 0:50:00,5.5,5.4
2023-10-20 1:00:00,5.5,5.4
2023-10-20 1:10:00,5.5,5.4
2023-10-20 1:20:00,5.4,4.9
2023-10-20 1:30:00,5.4,4.6
2023-10-20 1:40:00,5.4,4.7
2023-10-20 1:50:00,5.4,4.8
2023-10-20 2:00:00,5.4,4.5
2023-10-20 2:10:00,5.4,4.3
2023-10-20 2:20:00,5.4,4.2
2023-10-20 2:30:00,5.4,4.6
2023-10-20 2:40:00,5.4,4.7
2023-10-20 2:50:00,5.4,5.1
2023-10-20 3:00:00,5.4,5.2
2023-10-20 3:10:00,5.4,5.2
2023-10-20 3:20:00,5.4,5.1
2023-10-20 3:30:00,5.4,5.1
2023-10-20 3:40:00,5.4,4.9
2023-10-20 3:50:00,5.4,4.9
2023-10-20 4:00:00,5.4,5.1
2023-10-20 4:10:00,5.4,5
2023-10-20 4:20:00,5.4,4.9
2023-10-20 4:30:00,5.4,4.7
2023-10-20 4:40:00,5.4,4.7
2023-10-20 4:50:00,5.4,4.7
2023-10-20 5:00:00,5.4,4.7
2023-10-20 5:10:00,5.4,4.7
2023-10-20 5:20:00,5.4,4.5
2023-10-20 5:30:00,5.4,4.5
2023-10-20 5:40:00,5.4,4.2
2023-10-20 5:50:00,5.4,3.9
2023-10-20 6:00:00,5.4,3.5
2023-10-20 6:10:00,5.4,3.5
2023-10-20 6:20:00,5.4,3.4
2023-10-20 6:30:00,5.4,3.3
2023-10-20 6:40:00,5.4,4
2023-10-20 6:50:00,5.4,4.2
2023-10-20 7:00:00,5.4,4.3
2023-10-20 7:10:00,5.5,5.2
2023-10-20 7:20:00,5.4,3.7
2023-10-20 7:30:00,5.4,5.2
2023-10-20 7:40:00,5.4,6
2023-10-20 7:50:00,5.5,6.3
2023-10-20 8:00:00,5.5,5.3
2023-10-20 8:10:00,5.5,5.6
2023-10-20 8:20:00,5.5,6.5
2023-10-20 8:30:00,5.5,8
2023-10-20 8:40:00,5.5,7.4
2023-10-20 8:50:00,5.6,7.9
2023-10-20 9:00:00,5.6,8.2
2023-10-20 9:10:00,5.6,7.5
2023-10-20 9:20:00,5.6,6.8
2023-10-20 9:30:00,5.6,7.3
2023-10-20 9:40:00,5.6,7.4
2023-10-20 9:50:00,5.6,7.1
2023-10-20 10:00:00,5.6,7.2
2023-10-20 10:10:00,5.6,7.4
2023-10-20 10:20:00,5.6,7.3
2023-10-20 10:30:00,5.6,7.4
2023-10-20 10:40:00,5.6,7.3
2023-10-20 10:50:00,5.6,7.6
2023-10-20 11:00:00,5.6,7.4
2023-10-20 11:10:00,5.6,7.2
2023-10-20 11:20:00,5.6,7.4
2023-10-20 11:30:00,5.6,7.9
2023-10-20 11:40:00,5.6,7.1
2023-10-20 11:50:00,5.6,7.4
2023-10-20 12:00:00,5.6,7.2
2023-10-20 12:10:00,5.5,7.3
2023-10-20 12:20:00,5.5,8.7
2023-10-20 12:30:00,5.6,11.4
2023-10-20 12:40:00,5.6,11.8
2023-10-20 12:50:00,5.6,12.7
2023-10-20 13:00:00,5.6,12.4
2023-10-20 13:10:00,5.6,11.7
2023-10-20 13:20:00,5.6,11.1
2023-10-20 13:30:00,5.6,11.4
2023-10-20 13:40:00,5.6,12.7
2023-10-20 13:50:00,5.6,13
2023-10-20 14:00:00,5.6,12.6
2023-10-20 14:10:00,5.6,12.9
2023-10-20 14:20:00,5.6,12.2
2023-10-20 14:30:00,5.6,12
2023-10-20 14:40:00,5.6,12
2023-10-20 14:50:00,5.6,11.9
2023-10-20 15:00:00,5.6,12.1
2023-10-20 15:10:00,5.6,12.4
2023-10-20 15:20:00,5.6,12.2
2023-10-20 15:30:00,5.6,11.7
2023-10-20 15:40:00,5.6,11.6
2023-10-20 15:50:00,5.6,11.6
2023-10-20 16:00:00,5.6,11.7
2023-10-20 16:10:00,5.6,11.5
2023-10-20 16:20:00,5.5,11.5
2023-10-20 16:30:00,5.5,11.2
2023-10-20 16:40:00,5.5,10.9
2023-10-20 16:50:00,5.5,10.8
2023-10-20 17:00:00,5.5,11.1
2023-10-20 17:10:00,5.5,11.5
2023-10-20 17:20:00,5.5,11.5
2023-10-20 17:30:00,5.5,11.4
2023-10-20 17:40:00,5.5,11.1
2023-10-20 17:50:00,5.5,10.9
2023-10-20 18:00:00,5.5,10.6
2023-10-20 18:10:00,5.5,10.4
2023-10-20 18:20:00,5.5,10.4
2023-10-20 18:30:00,5.5,10.4
2023-10-20 18:40:00,5.5,10.2
2023-10-20 18:50:00,5.5,10.1
2023-10-20 19:00:00,5.5,10
2023-10-20 19:10:00,5.5,9.9
2023-10-20 19:20:00,5.4,9.9
2023-10-20 19:30:00,5.4,9.9
2023-10-20 19:40:00,5.4,10
2023-10-20 19:50:00,5.4,9.9
2023-10-20 20:00:00,5.4,10
2023-10-20 20:10:00,5.4,10.1
2023-10-20 20:20:00,5.4,10
2023-10-20 20:30:00,5.4,9.9
2023-10-20 20:40:00,5.5,9.5
2023-10-20 20:50:00,5.4,9.1
2023-10-20 21:00:00,5.5,8.6
2023-10-20 21:10:00,5.4,8.2
2023-10-20 21:20:00,5.4,6.5
2023-10-20 21:30:00,5.5,6.4
2023-10-20 21:40:00,5.5,6.3
2023-10-20 21:50:00,5.4,5.5
2023-10-20 22:00:00,5.4,5.6
2023-10-20 22:10:00,5.5,5.3
2023-10-20 22:20:00,5.5,4.9
2023-10-20 22:30:00,5.5,4.9
2023-10-20 22:40:00,5.5,4.8
2023-10-20 22:50:00,5.5,4.8
2023-10-20 23:00:00,5.5,5.9
2023-10-20 23:10:00,5.5,6.2
2023-10-20 23:20:00,5.5,6.2
2023-10-20 23:30:00,5.5,6.2
2023-10-20 23:40:00,5.5,6.5
2023-10-20 23:50:00,5.5,6.5
2023-10-21 0:00:00,5.5,6.7
2023-10-21 0:10:00,5.5,6.7
2023-10-21 0:20:00,5.5,6.7
2023-10-21 0:30:00,5.5,6.7
2023-10-21 0:40:00,5.5,6.7
2023-10-21 0:50:00,5.5,6.7
2023-10-21 1:00:00,5.5,6.5
2023-10-21 1:10:00,5.5,6.7
2023-10-21 1:20:00,5.5,6.7
2023-10-21 1:30:00,5.5,6.6
2023-10-21 1:40:00,5.5,6.5
2023-10-21 1:50:00,5.5,6.3
2023-10-21 2:00:00,5.5,6.6
2023-10-21 2:10:00,5.5,6.7
2023-10-21 2:20:00,5.5,6.6
2023-10-21 2:30:00,5.5,6.3
2023-10-21 2:40:00,5.5,6.1
2023-10-21 2:50:00,5.5,5.9
2023-10-21 3:00:00,5.5,6
2023-10-21 3:10:00,5.4,6.2
2023-10-21 3:20:00,5.4,6.2
2023-10-21 3:30:00,5.4,6.3
2023-10-21 3:40:00,5.4,6.5
2023-10-21 3:50:00,5.4,6.6
2023-10-21 4:00:00,5.4,6.3
2023-10-21 4:10:00,5.4,6.5
2023-10-21 4:20:00,5.4,6.5
2023-10-21 4:30:00,5.4,6.6
2023-10-21 4:40:00,5.4,6.6
2023-10-21 4:50:00,5.4,6.6
2023-10-21 5:00:00,5.4,6.6
2023-10-21 5:10:00,5.4,6.5
2023-10-21 5:20:00,5.4,6.4
2023-10-21 5:30:00,5.4,6.4
2023-10-21 5:40:00,5.4,6.4
2023-10-21 5:50:00,5.4,6.4
2023-10-21 6:00:00,5.4,6.3
2023-10-21 6:10:00,5.4,6.3
2023-10-21 6:20:00,5.5,6.2
2023-10-21 6:30:00,5.5,6.3
2023-10-21 6:40:00,5.5,6.2
2023-10-21 6:50:00,5.5,6.2
2023-10-21 7:00:00,5.5,6.4
2023-10-21 7:10:00,5.5,6.6
2023-10-21 7:20:00,5.5,7.4
2023-10-21 7:30:00,5.5,7.7
2023-10-21 7:40:00,5.5,8
2023-10-21 7:50:00,5.5,8.6
2023-10-21 8:00:00,5.6,7.5
2023-10-21 8:10:00,5.6,8.1
2023-10-21 8:20:00,5.6,8.6
2023-10-21 8:30:00,5.6,7.5
2023-10-21 8:40:00,5.6,7.3
2023-10-21 8:50:00,5.5,7
2023-10-21 9:00:00,5.5,9.1
2023-10-21 9:10:00,5.5,10
2023-10-21 9:20:00,5.6,9.5
2023-10-21 9:30:00,5.6,8.1
2023-10-21 9:40:00,5.6,8.1
2023-10-21 9:50:00,5.6,9.5
2023-10-21 10:00:00,5.6,10.2
2023-10-21 10:10:00,5.6,9.8
2023-10-21 10:20:00,5.6,9.1
2023-10-21 10:30:00,5.6,7.8
2023-10-21 10:40:00,5.6,7.9
2023-10-21 10:50:00,5.6,8.7
2023-10-21 11:00:00,5.6,8.1
2023-10-21 11:10:00,5.6,8.8
2023-10-21 11:20:00,5.6,8.8
2023-10-21 11:30:00,5.6,8.6
2023-10-21 11:40:00,5.6,8.3
2023-10-21 11:50:00,5.6,7.2
2023-10-21 12:00:00,5.6,6.6
2023-10-21 12:10:00,5.6,6.3
2023-10-21 12:20:00,5.6,6.6
2023-10-21 12:30:00,5.5,6.8
2023-10-21 12:40:00,5.5,6.8
2023-10-21 12:50:00,5.5,7
2023-10-21 13:00:00,5.5,6.7
2023-10-21 13:10:00,5.5,5.9
2023-10-21 13:20:00,5.5,6
2023-10-21 13:30:00,5.5,6.7
2023-10-21 13:40:00,5.5,6.9
2023-10-21 13:50:00,5.5,7
2023-10-21 14:00:00,5.5,6.8
2023-10-21 14:10:00,5.5,6.7
2023-10-21 14:20:00,5.5,6.7
2023-10-21 14:30:00,5.6,7.3
2023-10-21 14:40:00,5.6,7.8
2023-10-21 14:50:00,5.6,8.8
2023-10-21 15:00:00,5.6,7.8
2023-10-21 15:10:00,5.6,7.8
2023-10-21 15:20:00,5.6,7.4
2023-10-21 15:30:00,5.6,7.8
2023-10-21 15:40:00,5.6,8.4
2023-10-21 15:50:00,5.6,8.1
2023-10-21 16:00:00,5.6,8.1
2023-10-21 16:10:00,5.6,7.5
2023-10-21 16:20:00,5.6,7.3
2023-10-21 16:30:00,5.6,7.2
2023-10-21 16:40:00,5.6,7
2023-10-21 16:50:00,5.6,6.8
2023-10-21 17:00:00,5.6,7.1
2023-10-21 17:10:00,5.5,7.2
2023-10-21 17:20:00,5.5,7.8
2023-10-21 17:30:00,5.5,8.8
2023-10-21 17:40:00,5.6,8.8
2023-10-21 17:50:00,5.7,8.3
2023-10-21 18:00:00,5.7,7.7
2023-10-21 18:10:00,5.6,7.7
2023-10-21 18:20:00,5.6,7.6
2023-10-21 18:30:00,5.6,7.2
2023-10-21 18:40:00,5.6,7.3
2023-10-20 7:40:00,5.4,6
2023-10-20 7:50:00,5.5,6.3
2023-10-20 8:00:00,5.5,5.3
2023-10-20 8:10:00,5.5,5.6
2023-10-20 8:20:00,5.5,6.5
2023-10-20 8:30:00,5.5,8
2023-10-20 8:40:00,5.5,7.4
2023-10-20 8:50:00,5.6,7.9
2023-10-20 9:00:00,5.6,8.2
2023-10-20 9:10:00,5.6,7.5
2023-10-20 9:20:00,5.6,6.8
2023-10-20 9:30:00,5.6,7.3
2023-10-20 9:40:00,5.6,7.4
2023-10-20 9:50:00,5.6,7.1
2023-10-20 10:00:00,5.6,7.2
2023-10-20 10:10:00,5.6,7.4
2023-10-20 10:20:00,5.6,7.3
2023-10-20 10:30:00,5.6,7.4
2023-10-20 10:40:00,5.6,7.3
2023-10-20 10:50:00,5.6,7.6
2023-10-20 11:00:00,5.6,7.4
2023-10-20 11:10:00,5.6,7.2
2023-10-20 11:20:00,5.6,7.4
2023-10-20 11:30:00,5.6,7.9
2023-10-20 11:40:00,5.6,7.1
2023-10-20 11:50:00,5.6,7.4
2023-10-20 12:00:00,5.6,7.2
2023-10-20 12:10:00,5.5,7.3
2023-10-20 12:20:00,5.5,8.7
2023-10-20 12:30:00,5.6,11.4
2023-10-20 12:40:00,5.6,11.8
2023-10-20 12:50:00,5.6,12.7
2023-10-20 13:00:00,5.6,12.4
2023-10-20 13:10:00,5.6,11.7
2023-10-20 13:20:00,5.6,11.1
2023-10-20 13:30:00,5.6,11.4
2023-10-20 13:40:00,5.6,12.7
2023-10-20 13:50:00,5.6,13
2023-10-20 14:00:00,5.6,12.6
2023-10-20 14:10:00,5.6,12.9
2023-10-20 14:20:00,5.6,12.2
2023-10-20 14:30:00,5.6,12
2023-10-20 14:40:00,5.6,12
2023-10-20 14:50:00,5.6,11.9
2023-10-20 15:00:00,5.6,12.1
2023-10-20 15:10:00,5.6,12.4
2023-10-20 15:20:00,5.6,12.2
2023-10-20 15:30:00,5.6,11.7
2023-10-20 15:40:00,5.6,11.6
2023-10-20 15:50:00,5.6,11.6
